trading_date,contract,price,contract_type,delivery_start,delivery_end
21/08/2025,Dec/25,35.75,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
22/08/2025,Sep/25,34.45,month,2025-09-01 02:00:00+02:00,2025-10-01 01:00:00+02:00
22/08/2025,Oct/25,35.01,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
22/08/2025,Nov/25,35.77,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
22/08/2025,Dec/25,35.9,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
25/08/2025,Sep/25,34.67,month,2025-09-01 02:00:00+02:00,2025-10-01 01:00:00+02:00
25/08/2025,Oct/25,35.19,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
25/08/2025,Nov/25,35.84,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
25/08/2025,Dec/25,36.24,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
26/08/2025,Sep/25,34.4,month,2025-09-01 02:00:00+02:00,2025-10-01 01:00:00+02:00
26/08/2025,Oct/25,34.82,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
26/08/2025,Nov/25,35.5,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
26/08/2025,Dec/25,35.82,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
27/08/2025,Sep/25,33.28,month,2025-09-01 02:00:00+02:00,2025-10-01 01:00:00+02:00
27/08/2025,Oct/25,33.81,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
27/08/2025,Nov/25,34.66,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
27/08/2025,Dec/25,35.06,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
28/08/2025,Sep/25,32.26,month,2025-09-01 02:00:00+02:00,2025-10-01 01:00:00+02:00
28/08/2025,Oct/25,32.71,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
28/08/2025,Nov/25,33.54,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
28/08/2025,Dec/25,34.07,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
29/08/2025,Sep/25,32.26,month,2025-09-01 02:00:00+02:00,2025-10-01 01:00:00+02:00
29/08/2025,Oct/25,32.64,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
29/08/2025,Nov/25,33.57,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
29/08/2025,Dec/25,33.98,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
01/09/2025,Sep/25,32.26,month,2025-09-01 02:00:00+02:00,2025-10-01 01:00:00+02:00
01/09/2025,Oct/25,33.04,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
01/09/2025,Nov/25,34.03,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
01/09/2025,Dec/25,34.35,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
02/09/2025,Sep/25,32.26,month,2025-09-01 02:00:00+02:00,2025-10-01 01:00:00+02:00
02/09/2025,Oct/25,32.75,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
02/09/2025,Nov/25,33.76,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
02/09/2025,Dec/25,34.27,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
03/09/2025,Sep/25,32.26,month,2025-09-01 02:00:00+02:00,2025-10-01 01:00:00+02:00
03/09/2025,Oct/25,33,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
03/09/2025,Nov/25,34.04,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
03/09/2025,Dec/25,34.46,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
04/09/2025,Sep/25,32.26,month,2025-09-01 02:00:00+02:00,2025-10-01 01:00:00+02:00
04/09/2025,Oct/25,33.33,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
04/09/2025,Nov/25,34.37,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
04/09/2025,Dec/25,34.97,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
05/09/2025,Sep/25,32.26,month,2025-09-01 02:00:00+02:00,2025-10-01 01:00:00+02:00
05/09/2025,Oct/25,32.79,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
05/09/2025,Nov/25,33.9,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
05/09/2025,Dec/25,34.36,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
08/09/2025,Sep/25,32.26,month,2025-09-01 02:00:00+02:00,2025-10-01 01:00:00+02:00
08/09/2025,Oct/25,33.93,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
08/09/2025,Nov/25,34.79,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
08/09/2025,Dec/25,35.3,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
09/09/2025,Sep/25,32.26,month,2025-09-01 02:00:00+02:00,2025-10-01 01:00:00+02:00
09/09/2025,Oct/25,33.82,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
09/09/2025,Nov/25,34.61,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
09/09/2025,Dec/25,35.05,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
10/09/2025,Oct/25,33.96,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
10/09/2025,Nov/25,34.78,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
10/09/2025,Dec/25,35.15,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
11/09/2025,Oct/25,33.06,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
11/09/2025,Nov/25,34.04,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
11/09/2025,Dec/25,34.62,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
12/09/2025,Oct/25,33.43,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
12/09/2025,Nov/25,34.42,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
12/09/2025,Dec/25,34.97,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
15/09/2025,Oct/25,32.91,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
15/09/2025,Nov/25,33.96,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
15/09/2025,Dec/25,34.51,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
16/09/2025,Oct/25,32.93,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
16/09/2025,Nov/25,33.98,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
16/09/2025,Dec/25,34.43,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
17/09/2025,Oct/25,32.89,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
17/09/2025,Nov/25,33.82,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
17/09/2025,Dec/25,34.49,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
18/09/2025,Oct/25,33.43,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
18/09/2025,Nov/25,34.28,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
18/09/2025,Dec/25,34.74,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
19/09/2025,Oct/25,32.85,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
19/09/2025,Nov/25,33.69,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
19/09/2025,Dec/25,34.13,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
22/09/2025,Oct/25,32.48,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
22/09/2025,Nov/25,33.29,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
22/09/2025,Dec/25,33.68,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
23/09/2025,Oct/25,32.91,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
23/09/2025,Nov/25,33.69,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
23/09/2025,Dec/25,34.07,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
24/09/2025,Oct/25,32.58,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
24/09/2025,Nov/25,33.33,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
24/09/2025,Dec/25,33.69,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
25/09/2025,Oct/25,33.25,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
25/09/2025,Nov/25,33.86,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
25/09/2025,Dec/25,34.22,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
26/09/2025,Oct/25,33.54,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
26/09/2025,Nov/25,34.08,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
26/09/2025,Dec/25,34.42,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
29/09/2025,Oct/25,32.78,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
29/09/2025,Nov/25,33.42,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
29/09/2025,Dec/25,33.91,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
30/09/2025,Oct/25,32.78,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
30/09/2025,Nov/25,32.39,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
30/09/2025,Dec/25,32.83,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
01/10/2025,Oct/25,32.78,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
01/10/2025,Nov/25,32.32,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
01/10/2025,Dec/25,32.82,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
02/10/2025,Oct/25,32.78,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
02/10/2025,Nov/25,32.38,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
02/10/2025,Dec/25,32.85,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
03/10/2025,Oct/25,32.78,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
03/10/2025,Nov/25,32.33,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
03/10/2025,Dec/25,32.6,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
06/10/2025,Oct/25,32.78,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
06/10/2025,Nov/25,34.03,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
06/10/2025,Dec/25,34.27,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
07/10/2025,Oct/25,32.78,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
07/10/2025,Nov/25,34.14,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
07/10/2025,Dec/25,34.4,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
08/10/2025,Oct/25,32.78,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
08/10/2025,Nov/25,33.61,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
08/10/2025,Dec/25,33.92,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
09/10/2025,Oct/25,32.78,month,2025-10-01 02:00:00+02:00,2025-11-01 00:00:00+01:00
09/10/2025,Nov/25,33.31,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
09/10/2025,Dec/25,33.66,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
10/10/2025,Nov/25,33.14,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
10/10/2025,Dec/25,33.41,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
13/10/2025,Nov/25,32.46,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
13/10/2025,Dec/25,32.61,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
14/10/2025,Nov/25,32.78,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
14/10/2025,Dec/25,33.06,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
15/10/2025,Nov/25,32.8,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
15/10/2025,Dec/25,33.1,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
16/10/2025,Nov/25,33.38,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
16/10/2025,Dec/25,33.61,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
17/10/2025,Nov/25,32.85,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
17/10/2025,Dec/25,33.08,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
20/10/2025,Nov/25,32.88,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
20/10/2025,Dec/25,33.08,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
21/10/2025,Nov/25,33.34,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
21/10/2025,Dec/25,33.57,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
22/10/2025,Nov/25,32.85,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
22/10/2025,Dec/25,33.15,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
23/10/2025,Nov/25,33.52,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
23/10/2025,Dec/25,33.79,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
24/10/2025,Nov/25,33.14,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
24/10/2025,Dec/25,33.39,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
27/10/2025,Nov/25,32.5,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
27/10/2025,Dec/25,32.77,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
28/10/2025,Nov/25,32.63,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
28/10/2025,Dec/25,32.81,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
29/10/2025,Nov/25,32.91,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
29/10/2025,Dec/25,33.16,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
30/10/2025,Nov/25,32.25,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
30/10/2025,Dec/25,32.59,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
31/10/2025,Nov/25,32.25,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
31/10/2025,Dec/25,32.31,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
03/11/2025,Nov/25,32.25,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
03/11/2025,Dec/25,32.9,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
04/11/2025,Nov/25,32.25,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
04/11/2025,Dec/25,33.75,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
05/11/2025,Nov/25,32.25,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
05/11/2025,Dec/25,33.09,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
06/11/2025,Nov/25,32.25,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
06/11/2025,Dec/25,32.82,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
07/11/2025,Nov/25,32.25,month,2025-11-01 01:00:00+01:00,2025-12-01 00:00:00+01:00
07/11/2025,Dec/25,32.53,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
10/11/2025,Dec/25,32.54,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
11/11/2025,Dec/25,32.59,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
12/11/2025,Dec/25,32.36,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
13/11/2025,Dec/25,31.85,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
14/11/2025,Dec/25,32.6,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
17/11/2025,Dec/25,32.75,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
18/11/2025,Dec/25,33.07,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
19/11/2025,Dec/25,32.34,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
20/11/2025,Dec/25,32.66,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
21/11/2025,Dec/25,31.66,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
24/11/2025,Dec/25,31.23,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
25/11/2025,Dec/25,30.85,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
26/11/2025,Dec/25,30.91,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
27/11/2025,Dec/25,30.55,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
28/11/2025,Dec/25,30.55,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
01/12/2025,Dec/25,30.55,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
02/12/2025,Dec/25,30.55,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
03/12/2025,Dec/25,30.55,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
04/12/2025,Dec/25,30.55,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
05/12/2025,Dec/25,30.55,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
08/12/2025,Dec/25,30.55,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
09/12/2025,Dec/25,30.55,month,2025-12-01 01:00:00+01:00,2026-01-01 00:00:00+01:00
31/03/2025,Jan/26,41.93,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
01/04/2025,Jan/26,43.27,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
02/04/2025,Jan/26,42.39,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
03/04/2025,Jan/26,40.56,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
04/04/2025,Jan/26,37.94,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
07/04/2025,Jan/26,38.74,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
08/04/2025,Jan/26,37.89,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
09/04/2025,Jan/26,35.86,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
10/04/2025,Jan/26,36.01,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
11/04/2025,Jan/26,35.96,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
14/04/2025,Jan/26,37.07,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
15/04/2025,Jan/26,37.6,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
16/04/2025,Jan/26,37.98,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
17/04/2025,Jan/26,38.54,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
22/04/2025,Jan/26,37.12,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
23/04/2025,Jan/26,36.73,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
24/04/2025,Jan/26,36.56,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
25/04/2025,Jan/26,35.2,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
28/04/2025,Jan/26,35.39,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
29/04/2025,Jan/26,35.05,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
30/04/2025,Jan/26,35.6,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
02/05/2025,Jan/26,36.34,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
05/05/2025,Jan/26,36.27,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
06/05/2025,Jan/26,37.84,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
07/05/2025,Jan/26,38.12,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
08/05/2025,Jan/26,38.59,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
09/05/2025,Jan/26,37.82,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
12/05/2025,Jan/26,38.65,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
13/05/2025,Jan/26,39.09,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
14/05/2025,Jan/26,38.52,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
15/05/2025,Jan/26,38.62,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
16/05/2025,Jan/26,38.56,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
19/05/2025,Jan/26,38.42,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
20/05/2025,Jan/26,39.89,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
21/05/2025,Jan/26,39.85,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
22/05/2025,Jan/26,39.56,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
23/05/2025,Jan/26,39.61,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
26/05/2025,Jan/26,40.29,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
27/05/2025,Jan/26,40.06,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
28/05/2025,Jan/26,39.75,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
29/05/2025,Jan/26,38.47,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
30/05/2025,Jan/26,37.58,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
02/06/2025,Jan/26,38.08,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
03/06/2025,Jan/26,38.88,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
04/06/2025,Jan/26,38.51,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
05/06/2025,Jan/26,39.2,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
06/06/2025,Jan/26,39.29,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
09/06/2025,Jan/26,38.65,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
10/06/2025,Jan/26,37.89,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
11/06/2025,Jan/26,39.06,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
12/06/2025,Jan/26,39.39,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
13/06/2025,Jan/26,41.23,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
16/06/2025,Jan/26,41.14,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
17/06/2025,Jan/26,42.08,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
18/06/2025,Jan/26,41.72,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
19/06/2025,Jan/26,44.48,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
20/06/2025,Jan/26,44.27,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
23/06/2025,Jan/26,43.61,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
24/06/2025,Jan/26,39.22,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
25/06/2025,Jan/26,39.17,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
26/06/2025,Jan/26,38.23,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
27/06/2025,Jan/26,37.19,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
30/06/2025,Jan/26,36.51,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
01/07/2025,Jan/26,37.2,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
02/07/2025,Jan/26,37.4,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
03/07/2025,Jan/26,37.45,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
04/07/2025,Jan/26,37.51,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
07/07/2025,Jan/26,37.06,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
08/07/2025,Jan/26,37.55,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
09/07/2025,Jan/26,37.87,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
10/07/2025,Jan/26,38.25,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
11/07/2025,Jan/26,38.53,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
14/07/2025,Jan/26,38.84,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
15/07/2025,Jan/26,38.05,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
16/07/2025,Jan/26,37.94,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
17/07/2025,Jan/26,37.8,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
18/07/2025,Jan/26,37.05,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
21/07/2025,Jan/26,36.59,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
22/07/2025,Jan/26,36.45,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
23/07/2025,Jan/26,36.27,month,2026-01-01 01:00:00+01:00,2026-02-01 00:00:00+01:00
